Index	Question	Options	Answer	Answer Explanation
433	Ⅱ类精密进近最低标准是指决断高低于（）米但不低于（）米，跑道视程不低于（）米？ {{c1::C}}	60，45，550||60，30，175||60，30，300	3	根据CCAR97部咨询通告规定：根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别，Ⅱ类运行：DH低于60米（200英尺），但不低于30米（100英尺），RVR不小于300米的精密进近着陆。
434	ⅢA类精密进近用于决断高低于（）或无决断高以及跑道视程不低于（）的精密进近着陆？ {{c1::A}}	30米，175米||60米，550米||60米，350米	1	根据CCAR97部咨询通告规定：根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别，ⅢA类运行：DH低于30米（100英尺）或无DH，RVR不小于175米的精密进近着陆。
435	ⅢB类用于决断高度低于（）米或无决断高以及跑道视程小于（）米但不小于50米的精密进近着陆？ {{c1::A}}	15，175||60，550||30，350	1	根据CCAR97部咨询通告规定：根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别，ⅢB类运行：DH低于15米（50英尺）或无DH，RVR小于175米，但不小于50米的精密进近着陆。
436	ⅢC类精密进近的最低决断高和跑道视程限制是？ {{c1::A}}	没有限制||DH小于15米，RVR大于等于50米||DH小于30米，RVR大于等于50米	1	根据CCAR97部咨询通告规定：根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别，ⅢC类运行：无DH和无RVR限制的精密进近着陆。
437	I类仪表精密进近的DH不低于 {{c1::A}}	60米||90米||30米	1	根据CCAR97部咨询通告规定：根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别，Ⅰ类运行：DH不低于60米（200英尺），能见度不小于800米或RVR不小于550米的精密进近着陆。
438	下列哪一项进近有决断高限制？ {{c1::A}}	I类和II类||II类和III类||I类、II类和III类	1	"精密进近运行分类
根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别：
Ⅰ类运行：DH不低于60米（200英尺），能见度不小于800米或RVR不小于550米的精密进近着陆。
Ⅱ类运行：DH低于60米（200英尺），但不低于30米（100英尺），RVR不小于300米的精密进近着陆。
ⅢＡ类运行：DH低于30米（100英尺）或无DH，RVR不小于175米的精密进近着陆。
ⅢＢ类运行：DH低于15米（50英尺）或无DH，RVR小于175米，但不小于50米的精密进近着陆。
ⅢＣ类运行：无DH和无RVR限制的精密进近着陆。"
439	I类PA和APV的最低标准包含的要素和具体标准说法正确的是？ {{c1::A}}	包括DA/H以及RVR或VIS两个要素||I类APV使用ILS或GLS||除非特殊批准，I类PA的DH不低于75米，RVR不低于550米	1	"I类PA和APV的最低标准应当包括DA/H以及RVR或VIS两个要素
I类PA使用ILS或GLS。除非特殊批准，其DH不低于60米（200英尺），RVR不低于550米。
APV使用气压垂直导航的RNP APCH或RNP AR或者是使用星基增强系统（SBAS）。除非特殊批准，其DH不低于75米（250英尺），RVR不低于800米。
DH和MDH不应低于飞行程序设计为各飞机类别所确定的超障高（OCH）。
DA/H的公布数值应当按5 米向上取整。"
440	I类PA使用（）或（）。除非特殊批准，其DH不低于60米（200英尺），RVR不低于550米。 {{c1::A}}	ILS,GLS||ILS, RNP APCH||ILS ,SBAS	1	根据CCAR97部咨询通告规定：I类PA和APV的最低标准应当包括DA/H以及RVR或VIS两个要素；I类PA使用ILS或GLS。除非特殊批准，其DH不低于60米（200英尺），RVR不低于550米。
441	APV使用气压垂直导航的（）或（）或者是使用星基增强系统（SBAS）。除非特殊批准，其DH不低于75米（250英尺），RVR不低于800米。 {{c1::A}}	RNP APCH,RNP AR||RNAV APCH,RNAV AR||RNP APCH,RNAV APCH	1	根据CCAR97部咨询通告规定：I类PA和APV的最低标准应当包括DA/H以及RVR或VIS两个要素。APV使用气压垂直导航的RNP APCH或RNP AR或者是使用星基增强系统（SBAS）。除非特殊批准，其DH不低于75米（250英尺），RVR不低于800米。
442	I类PA和APV通常使用气压高度表作为高度基准，在使用修正海压（QNH）时，DA向上（）米取整。 {{c1::A}}	5||10||50	1	根据CCAR97部咨询通告规定：DH和MDH不应低于飞行程序设计为各飞机类别所确定的超障高（OCH）。DA/H的公布数值应当按5 米向上取整。
443	对于类精密进近APV，除非特殊批准，其DH不低于（），RVR不低于（）。 {{c1::A}}	75米，800米||60米，750米||70米，600米	1	APV使用气压垂直导航的RNP APCH或RNP AR或者是使用星基增强系统（SBAS）。除非特殊批准，其DH不低于75米（250英尺），RVR不低于800米。
444	非精密直线进近的最低下降高度／高应当以仪表进近程序确定的超障高度／高为基础，最低下降高度的数值可以高于但不得低于超障高度。最低下降高度或最低下降高的公布数值应当按(  )米向上取整。 {{c1::B}}	10||5||15	2	非精密直线进近的最低下降高度或最低下降高的公布数值应当按5米向上取整。
445	"非精密进近中驾驶员为了及时取得目视参考以便从最低下降高度/高安全下降和机动飞行至着陆所需要的最低能见度，决定于（）？
①飞机的分类②最低下降高度/高③可用目视助航设施④进近方式 {{c1::A}}"	①②③④||①②③||②③④	1	"根据CCAR97部第27条规定：非精密直线进近的最低标准应当包括MDA/H和VIS两个要素。驾驶员为了及时取得目视参考以便从最低下降高度/高安全下降和机动飞行至着陆所需要的最低能见度，决定于飞机的分类、最低下降高度/高、可用目视助航设施以及进近方式(直线进近或盘旋进近)。通常，在下列情况下要求的能见度较小：
1.进近速度较小的飞机；
2.最低下降高度/高较低；
3.目视助航设施较好。"
446	非精密进近中，除非特殊批准，MDH值不低于（）米，RVR/VIS不低于（）米？ {{c1::A}}	75,800||75，550||150，800	1	根据CCAR97部咨询通告规定：除非特殊批准，NAP要求的MDH值不低于75米（250英尺），RVR/VIS不低于800米。
447	在非精密进近中，采用RNP导航设施时，要求的MDH不低于（）米？ {{c1::B}}	75||90||105	2	根据CCAR97部咨询通告规定：当NAP进近中，采用RNP导航设施时，最低的MDH要求为90米
448	在非精密进近中，采用VOR导航设施时，要求的MDH不低于（）米？ {{c1::B}}	75||90||105	2	根据CCAR97部咨询通告规定：当NAP进近中，采用VOR导航设施时，最低的MDH要求为90米
449	在非精密进近中，采用VOR/DME导航设施时，要求的MDH不低于（）米？ {{c1::A}}	75||90||105	1	根据CCAR97部咨询通告规定：当NAP进近中，采用VOR/DME导航设施时，最低的MDH要求为75米。
450	在非精密进近中，采用NDB导航设施时，要求的MDH不低于（）米？ {{c1::C}}	75||90||105	3	根据CCAR97部咨询通告规定：当NAP进近中，采用NDB导航设施时，最低的MDH要求为105米
451	在非精密进近中，采用NDB/DME导航设施时，要求的MDH不低于（）米？ {{c1::B}}	75||90||105	2	根据CCAR97部咨询通告规定：当NAP进近中，采用NDB/DME导航设施时，最低的MDH要求为90米
452	NPA的导航设施为RNP（LNAV），其对应的最低MDH为 {{c1::B}}	75米||90米||105米	2	NPA可使用下表所列导航设施和设备。除非特殊批准，其MDH值不低于75米（250英尺），RVR/VIS不低于800米。NPA的导航设施与其对应的最低的MDH关系如下：设施为仅有航向台（ILS下滑台GP不工作），最低的MDH为75米（250英尺）；设施为RNP（LNAV），最低的MDH为90米（300英尺）；设施为VOR，最低的MDH为90米（300英尺）；设施为VOR/DME，最低的MDH为75米（250英尺）；设施为NDB，最低的MDH为105米（350英尺）；设施为NDB/DME，最低的MDH为90米（300英尺）。
453	非精密进近条件下，下列哪种情况下要求的能见度大？ {{c1::A}}	进近速度大的飞机||最低下降高较低||目视助航设施较好	1	"驾驶员为了及时取得目视参考以便从最低下降高度/高安全下降和机动飞行至着陆所需要的最低能见度，决定于飞机的分类、最低下降高度/高、可用目视助航设施以及进近方式(直线进近或盘旋进近)。通常，在下列情况下要求的能见度较小：
1.进近速度较小的飞机；
2.最低下降高度/高较低；
3.目视助航设施较好。"
454	驾驶员为了及时取得目视参考，以便从最低下降高度/高安全下降和机动飞行至着陆所需要的最低能见度，通常决定于（）。 {{c1::C}}	机场导航设施和进近方式||飞机分类、机长飞行限制和航图规定||机场目视助航设施、进近方式和飞机分类	3	"驾驶员为了及时取得目视参考以便从最低下降高度/高安全下降和机动飞行至着陆所需要的最低能见度，决定于飞机的分类、最低下降高度/高、可用目视助航设施以及进近方式(直线进近或盘旋进近)。通常，在下列情况下要求的能见度较小：
1.进近速度较小的飞机；
2.最低下降高度/高较低；
3.目视助航设施较好。"
455	如果报告的RVR或VIS低于程序规定的着陆最低标准，在到达DH或MDH之前的哪个点，飞机需提前复飞？ {{c1::C}}	起始进近定位点或等效点||中间进近定位点或等效点||最后进近定位点或等效点	3	根据CCAR97部第75条规定：如果报告的RVR或VIS低于程序规定的着陆最低标准，在飞越最后进近定位点（FAF）或等效点之前，驾驶员不得继续进近；如果在飞越FAF或等效点之后，驾驶员则可以继续进近到DA/H或者MDA/H。
456	非精密进近飞机下降至MDH时不能建立目视参考，飞行员将飞机改平至复飞点。当飞机还未到复飞点，这时飞行员已能够建立目视参考，那么还能不能转入下滑目视着陆？ {{c1::B}}	不可以||可以||继续平飞至跑道头目视着陆	2	飞机下降至MDH不能建立目视参考，飞行员应改平飞至复飞点，若在此过程中能够建立目视参考，则飞行员可以转入目视下滑着陆。
